AMB_TEMP CH4 CO NMHC O3 PM10 RH SO2 THC UVB WD_HR WIND_DIREC WIND_SPEED WS_HR
28 1 0 0 5 23 86 3 2 1 99 98 1 1
26 1 0 0 37 40 90 0 2 1 103 99 1 2
24 1 0 0 52 67 56 3 2 1 66 68 2 1
18 2 0 0 43 53 81 3 2 1 129 266 1 0
32 2 0 0 16 23 66 1 1 1 102 103 3 3
20 1 0 0 15 40 77 4 2 1 76 81 1 1
27 1 0 0 23 23 88 3 2 1 117 101 1 1
26 2 0 0 18 40 85 2 2 0 46 56 0 0
17 1 0 0 39 11 98 0 2 1 46 45 4 3
19 1 0 0 17 86 81 3 2 1 222 217 1 1
23 1 0 0 42 17 75 1 2 3 145 145 2 1
17 1 0 0 44 71 85 1 2 1 72 69 2 1
16 2 2 0 29 75 54 5 2 1 145 145 2 1
19 1 0 0 61 11 100 0 2 1 145 145 2 1
24 2 0 0 9 46 74 2 2 0 108 100 0 0
22 1 0 0 40 12 88 2 2 1 145 145 2 1
30 1 0 0 13 18 68 1 2 1 113 100 3 3
16 1 0 0 33 14 77 0 2 1 108 123 3 2
14 1 0 0 41 20 97 0 2 1 49 48 2 3
26 2 1 0 21 39 78 5 2 1 206 195 1 1
27 1 0 0 19 37 77 1 2 1 214 225 3 3
32 1 1 0 29 36 53 1 2 1 145 145 2 1
22 1 0 0 22 30 52 3 2 1 119 155 0 0
21 1 0 0 8 34 77 2 2 1 72 77 1 1
30 1 1 0 41 76 61 4 2 1 49 53 1 2
28 1 0 0 19 27 86 1 2 1 279 268 0 0
26 1 0 0 32 60 75 8 2 0 253 246 1 2
15 1 0 0 33 4 86 1 2 1 103 116 3 3
22 1 0 0 42 22 77 1 2 1 111 75 3 2
24 1 0 0 49 46 88 2 2 1 36 16 1 0
29 1 0 0 46 45 64 2 2 1 110 99 4 2
31 2 1 0 82 83 62 6 2 1 295 19 2 0
14 2 1 0 1 84 88 5 2 0 113 128 0 0
32 1 0 0 65 0 68 4 1 1 86 95 2 1
16 1 0 0 30 45 78 1 2 1 86 97 2 1
33 0 1 0 35 57 65 2 0 1 179 175 1 1
35 1 0 0 35 44 51 3 1 1 232 233 3 3
20 1 1 0 0 72 97 5 2 1 50 262 0 0
23 1 0 0 40 40 75 3 2 0 145 145 2 1
23 1 1 0 29 72 75 4 2 1 145 145 2 1
29 2 1 0 12 80 82 5 2 1 221 221 1 0
28 2 0 0 30 49 65 3 2 1 180 240 1 0
16 1 0 0 21 16 87 1 2 0 67 56 0 0
19 1 0 0 25 28 100 0 2 1 145 145 2 1
17 2 0 0 29 29 82 3 2 1 145 145 2 1
27 1 0 0 1 27 80 2 2 1 141 195 1 0
25 1 0 0 44 21 77 1 1 1 84 79 1 1
27 2 2 0 29 36 81 2 2 1 145 145 2 1
30 1 0 0 64 35 58 4 2 7 21 60 1 0
28 1 0 0 18 35 68 1 2 1 290 270 3 2
27 1 0 0 6 35 81 2 2 1 316 289 1 0
23 1 0 0 39 16 75 1 2 0 145 145 2 1
28 1 0 0 30 29 58 1 2 1 109 100 2 2
33 1 0 0 78 54 61 3 2 1 288 301 4 2
20 1 0 0 45 24 52 1 2 1 208 206 4 4
24 1 0 0 13 31 82 2 2 1 182 200 0 1
21 1 0 0 8 67 71 4 2 1 130 95 0 0
31 1 0 0 32 49 63 2 2 1 57 55 2 1
21 1 0 0 49 19 100 2 2 1 145 145 2 1
18 1 0 0 24 9 97 3 2 1 98 89 1 2
26 2 0 0 20 37 86 3 2 0 111 137 1 0
24 1 0 0 63 27 75 1 2 1 145 145 2 1
20 1 0 0 44 38 97 1 2 1 358 19 1 1
26 1 0 0 0 32 97 2 2 1 7 20 1 0
26 1 0 0 39 40 67 5 1 1 55 60 3 2
23 1 0 0 22 37 95 2 2 1 85 68 2 2
23 2 1 0 29 44 75 3 2 1 145 145 2 1
29 2 1 0 29 43 50 2 2 1 145 145 2 1
22 2 0 0 17 13 85 4 2 1 140 55 1 0
18 1 0 0 31 35 65 9 2 1 105 103 3 2
20 1 0 0 17 18 98 3 2 1 145 145 2 1
22 1 0 0 62 64 96 1 2 1 50 51 3 3
21 1 0 0 32 29 83 3 2 1 81 77 3 3
24 1 0 0 21 69 85 3 2 0 95 77 1 0
21 1 0 0 15 26 78 2 2 1 208 152 1 0
20 1 0 0 1 29 69 2 2 1 209 156 0 0
22 1 0 0 40 29 96 0 2 1 168 138 1 0
29 1 0 0 21 22 77 10 2 1 113 115 3 4
23 1 0 0 30 28 79 2 2 1 75 82 2 3
30 1 0 0 19 16 79 1 2 1 299 302 5 1
17 1 0 0 55 17 100 1 2 1 145 145 2 1
22 1 0 0 30 36 67 2 2 1 116 103 1 1
19 1 0 0 18 66 93 3 2 1 188 212 0 0
33 1 0 0 16 28 67 3 1 0 252 256 2 2
22 2 0 0 5 174 83 4 3 1 186 188 1 0
30 1 0 0 31 31 72 3 1 1 62 76 1 1
29 1 0 0 20 23 80 1 2 1 137 149 0 1
30 1 0 0 31 27 67 2 2 1 269 242 2 0
26 1 0 0 4 17 95 3 2 1 53 45 1 0
18 1 0 0 33 26 91 4 2 1 97 100 2 2
24 1 0 0 29 28 77 2 2 1 114 120 2 2
31 1 1 0 53 57 59 4 2 1 165 160 2 1
29 2 0 0 3 32 81 7 2 0 88 60 0 0
28 1 0 0 49 28 60 8 2 1 68 104 1 0
31 1 0 0 51 48 70 2 2 1 281 279 5 4
14 1 0 0 32 20 80 1 2 1 150 140 1 1
29 1 0 0 0 29 69 1 2 1 156 196 1 1
29 1 0 0 15 23 77 3 2 1 247 245 2 2
26 1 0 0 37 55 81 2 2 1 258 259 3 3
14 1 0 0 24 45 60 2 2 1 80 66 3 2
33 1 1 0 29 44 52 1 2 1 145 145 2 1
16 1 0 0 52 38 73 0 1 1 85 83 2 1
30 1 0 0 12 33 73 2 2 1 172 179 1 0
21 1 0 0 49 43 77 2 2 1 356 317 2 1
28 1 0 0 13 53 73 5 2 1 191 212 1 1
16 2 1 0 22 69 74 3 2 1 173 163 1 0
21 1 0 0 26 38 86 1 2 1 117 103 2 3
15 1 0 0 35 32 56 1 2 1 96 90 1 2
25 1 0 0 9 34 86 1 2 1 313 306 1 1
22 1 0 0 8 24 82 2 2 1 177 156 1 0
11 1 0 0 40 39 64 3 2 1 138 143 1 1
17 1 0 0 33 39 70 8 2 1 56 55 5 4
11 2 0 0 33 56 75 2 2 1 55 53 1 1
8 1 0 0 50 1 100 0 2 1 145 145 2 1
25 1 0 0 33 47 82 4 1 1 80 109 1 0
33 1 0 0 34 29 68 2 1 5 273 262 2 2
30 1 0 0 21 31 60 1 2 0 279 286 3 3
21 1 0 0 33 19 86 3 2 1 64 49 3 2
18 2 1 0 29 171 46 6 2 1 145 145 2 1
17 1 0 0 32 23 81 2 2 1 64 55 1 1
23 2 1 0 2 45 93 4 3 1 206 192 0 0
23 1 0 0 60 57 75 3 2 5 145 145 2 1
14 1 0 0 18 18 96 2 2 1 78 91 1 1
23 1 0 0 37 23 74 9 2 1 110 103 3 4
25 1 0 0 26 20 76 1 2 1 124 128 2 2
19 2 1 0 18 108 86 2 2 1 71 188 0 0
33 1 0 0 17 37 59 2 2 1 268 284 4 3
29 1 0 0 14 38 75 6 2 1 155 143 1 1
8 1 0 0 48 4 100 1 2 1 145 145 2 1
30 1 0 0 31 30 66 2 2 1 245 244 9 8
26 1 0 0 41 43 67 3 1 1 53 55 3 3
14 1 0 0 30 60 83 3 2 1 80 74 7 7
27 1 0 0 22 31 84 1 2 1 123 134 0 1
24 2 1 0 5 50 76 13 2 0 16 46 0 0
22 1 0 0 32 24 78 2 1 1 89 95 3 2
23 2 0 0 18 45 88 2 2 1 100 100 2 2
16 2 0 0 14 64 86 2 2 0 62 74 1 1
17 1 0 0 29 50 95 0 2 1 72 63 1 1
20 1 0 0 24 26 86 2 2 1 102 105 3 3
19 1 0 0 40 27 94 1 2 1 53 50 5 5
31 1 0 0 26 38 61 3 2 1 252 253 3 3
19 1 0 0 42 89 75 2 2 1 68 69 3 4
21 1 0 0 33 59 92 3 2 1 66 78 2 1
22 1 0 0 16 30 84 3 2 1 295 272 1 1
24 1 0 0 30 29 98 1 2 1 259 266 1 1
23 1 1 0 1 125 81 6 2 1 36 47 1 1
19 1 0 0 32 22 76 1 2 1 87 86 7 6
35 1 0 0 34 20 56 2 2 1 289 297 3 3
19 1 0 0 3 71 76 11 2 1 71 44 1 0
28 2 2 1 29 34 70 16 3 1 145 145 2 1
34 1 0 0 75 42 51 2 2 1 306 314 3 2
19 1 0 0 46 69 46 3 2 1 101 100 6 7
0 1 3 0 39 22 0 3 2 1 145 145 2 1
22 2 0 0 50 42 61 1 2 0 70 69 2 2
24 1 0 0 13 30 80 1 2 1 120 57 0 0
30 1 0 0 8 39 75 3 2 1 224 219 3 3
23 1 0 0 27 24 80 0 1 1 69 69 2 1
12 2 0 0 31 38 88 1 2 0 84 86 3 2
21 1 1 0 5 33 82 3 2 1 246 256 1 1
24 1 0 0 30 39 77 1 2 1 114 112 2 2
27 1 0 0 50 28 75 2 2 1 53 52 5 5
29 1 0 0 49 62 61 4 2 1 30 67 1 0
12 1 0 0 7 45 79 2 2 1 96 92 2 1
20 1 0 0 38 8 88 1 1 1 88 89 1 0
23 2 0 0 29 40 75 6 2 1 145 145 2 1
32 1 0 0 39 38 62 4 1 1 166 163 1 1
29 1 0 0 12 23 69 2 2 1 170 162 1 0
8 1 0 0 41 21 83 1 2 1 145 145 2 1
17 1 0 0 51 16 82 1 1 0 85 78 3 2
30 1 0 0 26 44 66 8 2 1 152 158 1 1
22 1 0 0 47 53 86 4 1 1 56 57 1 1
23 1 0 0 24 42 75 2 2 0 145 145 2 1
20 1 0 0 52 66 62 2 2 2 307 302 4 3
32 1 0 0 21 45 62 2 2 1 162 150 1 1
29 1 0 0 40 62 71 10 1 1 54 69 1 1
34 1 0 0 58 25 52 3 2 1 279 300 3 0
18 1 0 0 11 43 71 1 2 1 17 46 1 0
30 1 0 0 60 56 75 8 2 1 41 45 2 3
31 1 0 0 24 36 66 4 2 1 211 213 4 5
24 1 0 0 43 81 66 3 2 1 152 166 1 1
35 1 0 0 39 40 51 2 2 1 264 280 4 2
25 1 0 0 14 16 79 2 2 1 216 215 4 4
36 1 0 0 64 45 49 4 2 1 355 3 4 0
28 1 0 0 23 24 74 2 2 1 62 62 3 3
21 1 0 0 61 79 76 3 2 1 315 283 1 1
17 1 0 0 38 53 90 2 2 1 85 69 1 0
25 1 0 0 15 13 92 2 2 1 147 154 1 0
26 1 0 0 32 31 88 1 2 1 52 46 1 0
29 1 1 0 13 45 72 2 2 1 164 170 1 1
22 1 0 0 47 42 78 0 1 0 64 59 1 0
14 1 0 0 21 25 87 4 2 1 68 75 1 1
22 1 0 0 32 33 72 0 2 1 86 72 2 2
18 1 0 0 27 23 84 1 2 1 89 91 1 2
20 1 0 0 60 93 64 2 2 1 226 244 1 0
17 2 0 0 47 104 59 3 2 1 121 120 3 3
17 2 1 0 15 29 90 2 2 1 177 187 1 1
28 1 0 0 17 39 83 3 2 1 172 177 3 2
26 1 0 0 9 23 79 1 2 1 152 170 4 2
25 2 0 0 1 49 99 2 2 1 129 156 0 0
16 1 0 0 21 22 71 3 2 1 91 92 3 3
13 2 0 0 12 27 81 1 2 1 274 260 1 0
18 2 0 0 34 30 92 1 2 1 65 71 1 0
23 1 0 0 50 55 75 2 2 0 145 145 2 1
20 2 0 0 30 94 91 2 2 1 62 77 0 0
19 1 0 0 15 10 88 2 2 1 249 265 1 1
32 1 0 0 9 23 57 3 1 1 82 86 3 3
25 1 0 0 8 47 74 4 2 1 182 185 1 1
26 1 0 0 20 25 81 3 1 1 67 69 2 1
29 1 0 0 3 47 70 3 2 1 77 66 2 1
15 1 0 0 41 38 68 4 2 1 87 84 3 3
15 1 0 0 8 65 73 6 2 1 252 246 1 1
29 1 0 0 20 22 69 1 2 1 104 110 2 2
21 1 0 0 32 70 56 9 2 0 105 102 1 1
28 1 0 0 11 38 80 2 2 1 199 101 1 1
15 2 0 0 29 52 60 1 2 1 103 92 1 1
26 1 1 0 29 34 90 1 2 1 145 145 2 1
19 1 0 0 38 45 73 1 2 1 118 117 3 2
18 2 1 0 1 38 97 1 2 1 291 339 0 0
26 1 0 0 51 53 78 1 2 1 41 58 2 1
19 1 0 0 17 24 86 3 2 1 117 113 2 2
30 1 0 0 7 27 70 8 2 1 113 100 2 1
20 1 0 0 36 60 72 3 2 1 230 241 0 1
31 1 0 0 22 37 58 3 1 5 235 224 1 1
23 1 0 0 56 37 63 2 1 1 137 126 1 1
26 2 0 0 32 38 75 2 2 1 258 265 1 0
27 1 0 0 42 61 64 20 2 1 113 116 3 3
24 1 0 0 23 43 75 4 2 1 86 83 2 2
22 2 0 0 26 19 92 1 2 1 252 261 1 0
25 2 2 0 29 48 75 5 2 1 145 145 2 1
29 2 3 1 29 79 68 10 3 1 145 145 2 1
19 1 0 0 16 13 100 1 2 1 145 145 2 1
16 2 0 0 51 79 63 3 2 1 272 263 2 0
29 2 1 0 30 69 64 5 2 1 243 235 1 0
25 1 0 0 16 20 83 9 2 1 280 277 0 0
26 2 0 0 71 51 41 3 2 8 282 278 2 1
23 2 2 0 29 37 75 2 3 1 145 145 2 1
16 1 0 0 21 40 94 1 2 1 94 88 2 2
27 2 0 0 4 42 87 8 2 0 109 117 0 0
31 1 0 0 2 38 64 1 2 0 87 88 2 1
21 1 0 0 19 53 88 3 2 1 62 51 1 1
33 1 0 0 33 37 46 1 2 1 289 289 1 1
32 1 0 0 39 37 56 2 2 1 254 271 2 2
25 1 0 0 69 55 67 5 2 1 34 40 1 1
27 2 0 0 34 49 95 1 2 1 168 166 1 1
23 1 0 0 34 43 75 2 2 0 145 145 2 1
14 1 0 0 35 7 96 1 2 1 53 59 3 1
17 1 0 0 41 17 85 1 2 1 109 113 2 2
28 1 0 0 11 43 83 5 2 0 161 191 1 0
30 1 0 0 4 22 62 1 2 1 216 248 0 1
23 1 0 0 25 7 84 1 2 1 145 145 2 1
32 1 1 0 27 53 60 5 2 1 70 62 1 1
15 1 0 0 35 122 54 2 2 1 58 51 3 2
29 1 0 0 29 33 77 3 2 1 215 214 1 1
16 1 0 0 92 48 86 4 2 1 145 145 2 1
32 1 0 0 43 32 46 2 2 1 254 273 2 2
23 2 0 0 29 44 75 1 2 1 145 145 2 1
27 1 0 0 16 28 82 1 2 1 178 191 1 1
23 1 0 0 13 32 75 3 2 0 145 145 2 1
22 1 0 0 33 35 71 2 2 1 263 252 1 1
20 1 0 0 32 34 65 2 2 1 48 51 6 6
14 1 0 0 51 467 68 1 2 1 218 217 5 4
22 1 0 0 27 50 77 3 2 1 49 47 1 1
23 1 1 0 29 54 75 5 2 1 145 145 2 1
17 1 0 0 30 27 72 2 2 1 90 85 2 2
30 2 2 0 29 48 72 1 2 1 145 145 2 1
31 1 0 0 36 29 57 2 1 7 67 66 4 3
14 1 0 0 32 16 99 1 2 1 63 61 8 8
25 1 0 0 21 33 78 1 2 1 108 123 2 1
28 1 0 0 42 57 73 3 2 1 242 242 3 2
14 1 0 0 22 51 57 5 2 1 187 179 2 1
20 2 0 0 11 12 73 2 2 1 283 230 0 0
16 1 0 0 32 28 100 2 2 1 145 145 2 1
25 1 0 0 25 15 89 8 2 1 123 131 1 0
15 1 0 0 41 15 91 1 2 1 67 69 1 0
15 2 0 0 24 19 90 1 2 1 191 200 1 1
31 1 0 0 29 29 64 2 2 1 280 330 0 0
25 1 0 0 2 34 89 9 2 1 214 348 0 0
29 1 0 0 11 1 75 1 1 1 60 63 1 1
33 1 0 0 30 44 62 2 2 1 253 253 4 4
30 1 0 0 22 20 66 1 1 1 208 211 2 2
28 1 0 0 3 37 95 5 2 1 66 101 1 0
26 1 0 0 5 36 88 2 2 1 26 2 1 0
31 1 0 0 10 28 65 15 2 1 95 98 2 2
24 1 0 0 9 50 83 1 2 1 177 191 2 2
15 1 0 0 48 11 100 1 2 1 145 145 2 1
22 1 0 0 37 30 90 2 2 1 100 94 2 2
11 1 0 0 37 6 100 1 2 1 145 145 2 1
19 1 0 0 40 21 93 0 2 1 49 50 2 2
30 1 0 0 54 49 56 2 2 1 211 272 1 0
18 1 0 0 25 33 84 1 2 1 103 108 2 2
29 1 0 0 18 20 75 5 2 1 127 119 2 2
26 1 0 0 13 42 92 2 2 1 132 134 2 2
30 1 0 0 11 33 73 3 2 1 218 203 2 2
18 1 0 0 53 35 92 1 2 1 62 58 2 2
20 1 2 0 25 79 46 5 2 1 251 260 3 2
16 1 0 0 44 3 100 1 2 1 145 145 2 1
30 1 0 0 47 57 67 3 2 1 239 265 1 1
29 1 0 0 20 24 71 3 2 1 214 229 2 2
22 1 0 0 39 34 80 2 2 1 270 277 1 0
23 2 0 0 29 65 75 5 2 1 145 145 2 1
32 1 0 0 17 40 72 2 1 1 24 69 1 1
28 1 0 0 5 25 80 1 2 1 136 126 0 1
21 1 0 0 43 35 82 3 2 1 164 221 1 0
30 1 0 0 28 49 75 2 2 1 244 242 4 4
16 1 1 0 29 68 77 3 2 1 145 145 2 1
16 1 0 0 28 18 95 2 2 1 52 58 2 1
23 2 1 0 29 81 77 3 2 1 145 145 2 1
23 1 0 0 43 33 78 1 1 1 96 95 1 1
17 1 0 0 48 32 75 -1 2 1 59 301 1 0
28 1 0 0 27 60 75 6 2 1 276 275 1 1
22 2 0 0 8 23 77 2 2 0 132 139 1 1
26 1 0 0 7 26 79 2 1 1 246 249 2 1
26 1 0 0 39 24 73 1 2 1 89 102 2 2
19 1 0 0 36 49 75 1 2 1 88 98 2 2
25 1 0 0 34 44 72 2 2 1 92 85 3 3
14 1 0 0 45 40 86 2 1 1 75 77 2 2
26 1 0 0 32 10 86 0 2 1 288 303 0 0
28 1 0 0 25 26 66 3 2 1 100 119 1 1
20 2 0 0 17 30 79 1 2 1 268 248 1 1
27 1 0 0 55 51 76 1 2 1 37 44 5 5
14 1 0 0 30 6 95 1 2 1 106 93 0 0
27 1 0 0 6 32 80 2 2 1 200 206 1 1
16 1 0 0 26 38 80 3 2 1 55 67 4 3
25 1 0 0 42 63 77 2 2 1 52 42 7 3
26 2 0 0 1 72 81 5 2 1 99 127 1 1
31 1 0 0 10 42 52 4 2 1 255 252 2 2
27 1 0 0 3 28 70 4 2 1 189 171 1 0
23 1 1 0 32 68 91 2 2 1 66 86 1 1
24 1 0 0 27 27 70 2 2 1 127 229 1 0
21 2 1 0 26 97 57 5 2 1 36 266 0 0
15 1 0 0 45 18 99 1 2 1 145 145 2 1
23 2 0 0 29 55 75 4 2 1 145 145 2 1
33 1 1 0 29 31 57 1 2 1 145 145 2 1
16 1 0 0 12 22 85 1 2 1 69 80 1 1
24 1 0 0 41 35 75 1 2 1 98 89 2 2
29 1 0 0 3 35 81 4 2 1 206 322 0 0
16 1 0 0 18 49 78 3 2 1 95 82 3 2
21 1 0 0 62 51 53 2 2 1 31 325 2 1
23 1 0 0 25 17 90 3 2 1 158 3 0 0
22 1 0 0 66 77 48 6 2 1 249 250 2 2
30 2 0 0 23 76 70 9 2 2 257 149 0 0
18 1 0 0 35 21 65 1 2 6 84 91 2 3
17 1 0 0 37 27 98 1 2 1 145 145 2 1
24 1 0 0 27 47 80 1 2 1 82 91 3 3
32 1 0 0 54 55 63 2 2 1 247 244 5 6
27 1 0 0 6 29 95 3 1 1 277 217 0 0
26 1 0 0 8 39 87 1 1 1 185 172 1 1
28 1 0 0 21 20 80 1 2 1 166 164 1 1
23 1 0 0 11 45 71 8 2 1 94 97 2 2
11 1 0 0 44 4 100 1 2 1 145 145 2 1
25 1 0 0 18 11 93 2 2 1 145 145 2 1
13 1 0 0 31 45 61 5 2 2 86 79 2 1
13 1 0 0 20 15 94 2 2 1 86 101 0 0
22 2 0 0 42 45 89 1 2 1 238 263 1 0
29 1 0 0 18 24 71 1 2 1 250 251 7 7
23 2 0 0 29 100 75 6 2 1 145 145 2 1
17 1 0 0 58 82 71 4 2 1 93 88 3 3
28 1 1 0 5 52 72 4 2 1 196 117 0 0
21 1 0 0 37 26 66 1 2 6 87 80 3 2
15 1 0 0 34 63 62 4 2 1 95 87 2 1
25 1 0 0 39 28 68 2 2 4 68 68 2 2
14 2 0 0 6 18 96 0 2 1 87 95 0 0
17 1 0 0 33 17 51 1 2 1 109 116 2 2
25 1 0 0 14 28 76 1 2 1 170 312 1 1
25 2 1 0 1 64 82 3 3 0 146 215 1 0
32 1 0 0 35 42 51 2 2 1 310 276 1 0
23 1 0 0 34 54 92 2 2 1 68 72 2 2
28 2 1 0 29 41 76 2 3 1 145 145 2 1
23 1 0 0 47 60 75 5 2 3 145 145 2 1
33 1 0 0 39 24 51 0 2 1 247 244 5 4
26 1 1 0 6 22 87 11 2 1 279 329 0 0
28 1 0 0 11 23 63 2 2 1 99 86 0 0
20 2 1 0 29 84 52 6 2 1 145 145 2 1
17 1 0 0 24 57 70 1 2 1 100 108 3 3
25 1 0 0 26 17 90 0 2 1 145 145 2 1
15 1 0 0 19 29 92 1 2 1 12 14 2 0
23 2 1 0 29 33 75 5 3 1 145 145 2 1
26 1 0 0 29 47 69 2 2 1 57 57 3 3
27 1 0 0 3 46 81 2 2 1 179 184 0 0
26 2 0 0 40 51 71 3 2 1 141 112 2 0
26 1 0 0 49 64 70 2 2 1 306 313 3 1
23 1 0 0 13 6 75 1 2 3 145 145 2 1
18 1 0 0 54 65 51 5 2 1 84 82 7 8
28 1 0 0 11 37 79 1 2 1 0 0 0 0
28 1 0 0 11 30 62 1 2 1 237 242 3 4
26 1 0 0 0 31 90 2 2 1 63 32 1 0
22 1 0 0 19 22 90 1 2 1 104 104 3 2
17 1 0 0 60 17 100 1 2 1 145 145 2 1
29 1 0 0 11 13 67 1 2 1 111 117 5 4
28 1 0 0 23 37 76 2 2 1 300 280 1 1
30 1 0 0 10 27 79 3 2 1 239 229 2 2
20 1 0 0 38 2 100 1 2 1 145 145 2 1
21 1 0 0 35 22 77 3 1 1 89 73 1 0
29 1 0 0 19 38 71 2 2 1 315 290 0 0
24 1 0 0 12 8 85 1 2 1 281 248 1 0
33 1 0 0 44 35 57 1 2 1 321 323 1 1
28 1 0 0 36 45 72 1 1 1 80 74 1 1
23 1 0 0 36 9 75 3 2 0 145 145 2 1
18 1 0 0 0 55 80 3 2 1 58 75 0 0
23 2 3 0 29 46 75 4 3 1 145 145 2 1
29 2 0 0 14 55 77 7 2 2 105 217 1 0
28 2 1 0 1 43 70 7 2 1 252 248 1 1
30 1 0 0 3 18 70 3 2 1 189 159 1 0
21 1 0 0 50 21 88 1 2 1 84 96 2 1
23 1 0 0 20 48 89 2 2 1 224 202 1 0
22 1 0 0 27 58 84 2 2 1 12 268 0 0
26 1 0 0 31 60 78 2 2 1 1 45 1 0
29 1 0 0 18 34 63 3 2 1 236 150 1 1
27 2 0 0 0 53 84 3 3 0 232 132 0 0
18 1 0 0 58 67 92 1 2 1 25 24 6 6
23 1 0 0 37 22 75 2 2 1 145 145 2 1
15 1 0 0 27 34 49 2 1 1 65 75 1 1
34 2 1 0 29 68 50 5 2 1 145 145 2 1
29 1 0 0 12 40 68 2 2 1 248 274 0 0
27 2 0 0 29 34 73 0 2 1 145 145 2 1
24 1 0 0 58 55 42 3 2 1 283 271 1 0
23 1 0 0 4 14 93 1 2 1 145 145 2 1
28 1 0 0 14 22 83 2 1 0 180 199 0 0
25 2 0 0 32 32 72 6 2 1 247 112 1 0
31 1 1 0 29 46 64 4 2 1 145 145 2 1
12 1 0 0 59 15 100 2 2 1 145 145 2 1
27 1 0 0 11 18 88 1 2 1 245 267 2 1
25 1 0 0 2 57 88 2 2 1 236 218 1 1
31 1 0 0 18 6 67 0 2 1 125 119 1 3
14 1 0 0 25 48 82 4 2 1 52 57 4 4
15 1 0 0 29 34 77 3 2 0 75 79 1 1
23 1 0 0 34 72 75 2 2 0 145 145 2 1
14 1 0 0 40 18 93 1 2 1 66 68 2 1
11 1 0 0 17 38 76 3 1 0 39 39 0 0
24 1 0 0 39 51 85 3 2 1 53 49 1 2
13 1 0 0 29 35 67 2 2 1 100 95 2 2
12 1 0 0 29 87 65 2 2 1 96 98 6 6
8 1 0 0 43 15 98 1 2 1 145 145 2 1
4 1 0 0 57 46 84 4 2 1 145 145 2 1
18 1 0 0 23 10 82 6 2 1 104 112 3 3
14 1 0 0 44 1 100 0 2 1 145 145 2 1
24 1 0 0 43 37 71 2 2 1 118 134 3 2
24 1 0 0 50 34 98 1 2 1 48 49 5 4
25 1 0 0 13 26 81 2 2 1 145 145 2 1
16 1 0 0 36 24 90 2 2 1 102 88 5 4
27 2 1 0 21 46 78 4 2 1 240 239 1 0
27 1 0 0 11 34 81 2 2 1 243 242 4 4
31 1 0 0 41 67 80 10 1 1 306 6 1 0
15 1 0 0 19 55 66 1 2 1 176 178 1 0
21 1 0 0 23 45 83 2 2 1 117 121 3 2
30 1 0 0 2 34 67 5 2 0 242 262 1 1
30 1 0 0 34 44 74 3 2 4 260 269 1 1
24 1 0 0 28 28 96 0 2 1 263 266 0 0
23 1 0 0 29 38 75 1 1 1 145 145 2 1
23 1 0 0 5 81 89 15 2 1 160 151 1 1
25 1 0 0 41 53 91 1 2 1 72 73 4 3
19 1 0 0 21 44 68 1 2 1 23 16 1 1
19 1 0 0 27 44 89 2 2 1 145 195 1 0
25 1 0 0 14 50 79 2 2 1 246 245 6 7
36 1 0 0 86 34 46 3 2 1 225 242 1 1
34 1 0 0 48 31 43 4 2 1 159 173 2 2
29 1 0 0 9 37 81 4 2 0 224 248 1 1
30 1 0 0 49 22 46 1 1 1 88 89 3 3
25 1 0 0 9 31 91 1 1 1 156 135 1 1
26 1 0 0 19 35 82 1 2 1 158 173 3 3
21 1 0 0 46 18 92 5 2 1 76 86 3 3
26 1 0 0 39 39 74 3 2 1 68 88 6 3
23 1 0 0 11 26 71 9 2 1 80 70 2 1
17 1 0 0 40 40 64 1 1 1 83 79 1 1
21 1 0 0 31 9 90 1 2 1 145 145 2 1
29 1 0 0 30 43 83 2 2 1 215 208 1 1
28 1 0 0 14 20 88 4 2 0 82 69 1 1
30 1 0 0 8 28 72 6 2 1 237 222 0 1
23 2 1 0 2 37 84 1 2 1 114 109 1 0
24 1 0 0 30 38 85 1 2 1 270 290 0 0
30 1 0 0 3 36 67 1 2 1 118 118 3 2
14 1 0 0 43 12 86 2 1 1 255 286 2 0
26 1 0 0 16 20 97 3 2 1 72 106 3 2
15 1 0 0 6 19 87 1 2 1 282 279 0 0
23 2 1 0 29 67 75 3 2 1 145 145 2 1
33 2 1 0 32 45 55 5 2 1 186 161 1 0
18 1 0 0 18 49 85 4 2 1 122 113 1 1
23 1 0 0 39 34 75 1 2 0 145 145 2 1
20 1 0 0 37 2 100 1 2 1 145 145 2 1
13 1 0 0 56 47 70 5 2 1 65 84 4 5
26 1 0 0 27 67 68 19 2 1 86 92 3 2
23 1 1 0 29 33 75 2 2 1 145 145 2 1
26 1 0 0 16 37 80 5 2 0 128 144 1 1
21 1 0 0 18 43 87 3 2 1 40 34 1 1
17 1 0 0 20 46 93 1 2 1 337 357 0 0
21 1 0 0 23 12 84 1 2 0 112 86 0 1
29 2 0 0 23 25 78 2 2 1 187 205 0 0
14 1 0 0 30 29 58 1 2 1 269 341 1 0
30 1 0 0 8 39 71 4 2 1 209 160 1 0
13 1 0 0 44 56 80 1 1 1 79 77 1 1
24 1 0 0 16 16 88 1 2 1 166 154 1 1
27 2 1 0 7 45 81 7 2 1 200 182 1 0
19 2 0 0 47 45 82 0 2 1 89 87 2 2
24 2 0 0 37 29 70 0 2 1 337 331 0 0
31 1 0 0 48 31 68 2 2 1 63 65 2 1
20 1 0 0 45 10 100 1 2 1 145 145 2 1
24 1 0 0 21 23 88 1 2 1 145 145 2 1
